filepath,label
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1397.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust277.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust344.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_563_Corn_Common_Rust1721.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1206.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1058.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_368_Corn_Common_Rust1978.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust32.jpg,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1013.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_325_Corn_Common_Rust1338.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust621.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust224.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1281.jpg,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1479.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_349_Corn_Common_Rust1442.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust719.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1707.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_280_Corn_Common_Rust2165.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust487.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1634.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_300_Corn_Common_Rust511.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_391_Corn_Common_Rust1055.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_39_Corn_Common_Rust394.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_35_Corn_Common_Rust474.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust866.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust474.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1775.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_275_Corn_Common_Rust977.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust563.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1730.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust394.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust158.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_416_Corn_Common_Rust1544.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1461.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1415.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust353.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_43_Corn_Common_Rust353.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1033.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_527_Corn_Common_Rust1616.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_108_Corn_Common_Rust2156.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust412.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust2042.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust283.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust503.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust2059.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_363_Corn_Common_Rust1452.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1787.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1684.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1674.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1912.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust178.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1368.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust134.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_290_Corn_Common_Rust538.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1323.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_296_Corn_Common_Rust650.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust187.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust967.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1950.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust570.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1078.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_109_Corn_Common_Rust317.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_351_Corn_Common_Rust167.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust267.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1489.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_496_Corn_Common_Rust858.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust40.jpg,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust906.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1924.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1005.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust2183.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1083.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1182.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1880.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1028.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_135_Corn_Common_Rust1742.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust425.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust302.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_481_Corn_Common_Rust1786.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_260_Corn_Common_Rust124.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust181.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust2113.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1592.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust564.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1583.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust848.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust678.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_178_Corn_Common_Rust421.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1933.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust22.jpg,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust915.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_429_Corn_Common_Rust1236.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust2114.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1531.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust459.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust397.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust904.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1386.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_117_Corn_Common_Rust1556.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust2105.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1169.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust2125.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust24.jpg,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1086.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust2035.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_335_Corn_Common_Rust1843.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust851.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1036.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_565_Corn_Common_Rust1164.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust2189.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1833.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1961.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_58_Corn_Common_Rust187.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust223.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_241_Corn_Common_Rust631.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust725.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust2148.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust121.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust727.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust2156.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust317.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust2098.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_182_Corn_Common_Rust752.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1098.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust664.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust562.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_137_Corn_Common_Rust1755.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust2079.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1726.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust242.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1556.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1462.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1224.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_240_Corn_Common_Rust1548.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1923.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust682.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1966.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust647.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust2060.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust489.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1376.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1876.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust339.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust21.jpg,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1999.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1210.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust417.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1975.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_20_Corn_Common_Rust277.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1781.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1742.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust2084.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1755.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_153_Corn_Common_Rust1159.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1541.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1306.jpg,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1411.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1189.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1850.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust2154.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1860.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_324_Corn_Common_Rust166.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust875.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_146_Corn_Common_Rust695.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust695.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_346_Corn_Common_Rust1877.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_84_Corn_Common_Rust22.jpg,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1785.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_400_Corn_Common_Rust781.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1298.jpg,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_511_Corn_Common_Rust1630.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1601.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1067.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust303.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1024.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1159.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_213_Corn_Common_Rust80.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_181_Corn_Common_Rust581.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust308.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_106_Corn_Common_Rust121.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_236_Corn_Common_Rust358.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_420_Corn_Common_Rust711.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1852.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust75.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust700.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1332.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust2012.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_202_Corn_Common_Rust1475.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1272.jpg,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1626.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_281_Corn_Common_Rust2185.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_373_Corn_Common_Rust646.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_393_Corn_Common_Rust1183.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1661.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_521_Corn_Common_Rust354.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust2120.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_261_Corn_Common_Rust1952.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust925.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1374.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1432.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1940.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1441.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust872.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust210.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1174.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_319_Corn_Common_Rust2061.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1988.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_114_Corn_Common_Rust2079.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust741.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1469.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_161_Corn_Common_Rust1626.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust732.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust115.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1482.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_418_Corn_Common_Rust788.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_197_Corn_Common_Rust640.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust421.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust585.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust970.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_134_Corn_Common_Rust1781.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust581.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_232_Corn_Common_Rust1185.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_21_Corn_Common_Rust344.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_295_Corn_Common_Rust891.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_494_Corn_Common_Rust6.jpg,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust752.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust191.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust383.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust547.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_431_Corn_Common_Rust1295.jpg,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust612.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_116_Corn_Common_Rust242.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust2088.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust877.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust619.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_507_Corn_Common_Rust2004.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1947.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust942.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1084.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_27_Corn_Common_Rust224.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust780.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1214.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_338_Corn_Common_Rust1790.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1242.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/aug_406_Corn_Common_Rust763.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1906.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust640.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1753.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1037.JPG,Corn_Common_Rust
/content/split_dataset/train/Corn_Common_Rust/Corn_Common_Rust1609.JPG,Corn_Common_Rust
